name,price,processor,ram,os,storage,display,warranty
ASUS Chromebook Intel Celeron Dual Core N4020 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1101CMA_ID-GJ000...,"₹18,990",Intel Celeron Dual Core Processor,4 GB LPDDR4 RAM,64 bit Chrome Operating System,,29.46 cm (11.6 Inch) Display,1 Year onsite warranty
HP 14q Intel Core i3 7th Gen 7020U - (4 GB/1 TB HDD/Windows 10 Home) 14q-CS0005TU Thin and Light Lapto...,"₹34,456",Intel Core i3 Processor (7th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,,35.56 cm (14 inch) Display,1 Year Onsite Warranty
ASUS AMD Ryzen 7 Octa Core 6th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GT...,"₹79,999",AMD Ryzen 7 Octa Core Processor (6th Gen),16 GB DDR5 RAM,Windows 11 Home Operating System,512 GB SSD,43.94 cm (17.3 inch) Display,
"ASUS Vivobook S 15 OLED Powered Copilot + , AI PC Qualcomm Snapdragon X Elite - (16 GB/1 TB SSD/Window...","₹1,09,990",Qualcomm Snapdragon X Elite Processor,16 GB LPDDR5X RAM,Windows 11 Operating System,1 TB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty
Avita Liber V14 AMD Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home) NS14A8INV562-SSA Thin ...,"₹49,990",AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,18 Months Warranty + 6 Months Extended Warranty (6 Months Extended Warranty Upon Online Product Registration on www.avita-india.com)
ASUS AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX...,"₹68,990",AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty
HP AMD Ryzen 3 Dual Core - (8 GB/256 GB SSD/Windows 11 Home) 15s-ey1508AU Thin and Light Laptop,"₹32,690",AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,Windows 11 Home Operating System,256 GB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty
Acer Extensa 15 Intel Core i3 11th Gen 1115G4 - (4 GB/256 GB SSD/Windows 11 Home) EX215-54/ EX215-54-3...,"₹29,990",Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,64 bit Windows 11 Operating System,256 GB SSD,39.62 cm (15.6 inch) Display,1 Year International Travelers Warranty (ITW)
Acer AMD Ryzen 3 Quad Core 5th Gen Ryzen 3 5300U - (8 GB/512 GB SSD/Windows 11 Home) AL15-41 Laptop,"₹27,990",AMD Ryzen 3 Quad Core Processor (5th Gen),8 GB DDR4 RAM,Windows 11 Home Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Warranty
Lenovo IdeaPad Slim 3 Intel Core 5 120U - (16 GB/512 GB SSD/Windows 11 Home) 15IRU9 Thin and Light Lap...,"₹57,990",Intel Core 5 Processor,16 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,
HP Victus Gaming AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,"₹54,990",AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty
HP OMEN 16 AMD Ryzen 7 Octa Core 7840HS - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFor...,"₹1,08,990",AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD,40.89 cm (16.1 inch) Display,1 Year Onsite warranty
ASUS TUF Gaming F15 Intel Core i5 10th Gen 10300H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,"₹46,490",Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty
HP x360 Pavilion with pen Intel Core i7 11th Gen 1195G7 - (16 GB/512 GB SSD/Windows 11 Home) 14-dy1047...,"₹75,077",Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,35.56 cm (14 inch) Touchscreen Display,1 Year Onsite Warranty
HP Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Pro) 250 G8 Laptop,"₹33,990",Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,
Apple Apple M4 Pro - (24 GB/512 GB SSD/macOS Sequoia) MX2E3HN/A,"₹1,99,900",Apple M4 Pro Processor,24 GB Unified Memory RAM,Mac OS Operating System,512 GB SSD,35.56 cm (14 Inch) Display,1 Year Limited Warranty
HP 15s AMD Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) 15s-ey1508AU Thin and Light Lap...,"₹28,890",AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,256 GB SSD,39.62 cm (15.6 mm) Display,1 Year Onsite Warranty
DELL Inspiron Intel Core i3 11th Gen 1115G4 - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Inspiron 3511...,"₹38,990",Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB HDD|256 GB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty
HP Victus Gaming Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDI...,"₹86,990",Intel Core i7 Processor (13th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty
"DELL Inspiron 15 with Backlit Keyboard, Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Hom...","₹40,800",Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,
HP Victus AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce ...,"₹58,950",AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty
Lenovo Intel Core i3 11th Gen 1115G4 - (4 GB/256 GB SSD/Windows 10 Home) V15 ITL G2 Thin and Light Lap...,"₹36,990",Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,38.1 cm (15 inch) Display,1 Year Onsite Warranty
HP AMD Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq1560AU Thin and Light Laptop,"₹39,862",AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty
ASUS Intel Core i5 - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics) K3605ZU-MB542WS Thin and Light L...,"₹69,990",Intel Core i5 Processor,16 GB DDR4 RAM,Windows 11 Home Operating System,512 GB SSD,40.64 cm (16 inch) Display,1 year Warranty
Acer Aspire 5 15 Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) A515-58M-56E0 Thin ...,"₹59,990",Intel Core i5 Processor (13th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty
Acer One Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) One 14 Z8-415 Thin and Ligh...,"₹24,500",Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,256 GB SSD,35.56 cm (14 Inch) Display,1 Year Warranty
HP 15s AMD Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) 15s-GY0501AU Thin and Light Lap...,"₹35,000",AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,256 GB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty
"ASUS Vivobook S 15 OLED Powered, Intel EVO H Series, AI PC Intel Core Ultra 5 125H - (16 GB/1 TB SSD/W...","₹91,990",Intel Core Ultra 5 Processor,16 GB LPDDR5X RAM,Windows 11 Operating System,1 TB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty
Acer Aspire 7 Intel Core i5 12th Gen 1240P - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,"₹47,990",Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year International Travelers Warranty (ITW)
Infinix INBook X2 Plus Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) XL25 Thin and...,"₹34,990",Intel Core i3 Processor (11th Gen),8 GB LPDDR4X RAM,64 bit Windows 11 Operating System,256 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty
MSI Modern 15 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 B13M-883IN Th...,"₹38,990",Intel Core i3 Processor (13th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Warranty Term
Acer Aspire 3 AMD Dual Core 3020e - (4 GB/256 GB SSD/Windows 11 Home) A314-22 Laptop,"₹19,999",AMD Dual Core Processor,4 GB DDR4 RAM,64 bit Windows 11 Operating System,256 GB SSD,35.56 cm (14 Inch) Display,1 Year International Travelers Warranty (ITW)
Lenovo IdeaPad 1 AMD Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 11 Home) 15ADA7 Thin and Light...,"₹44,490",AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,2 Years Onsite�Warranty
HP Spectre Eyesafe Evo Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) ef0053TU Note...,"₹1,32,990",Intel Core i7 Processor (12th Gen),16 GB LPDDR4X RAM,64 bit Windows 11 Operating System,512 GB SSD,34.29 cm (13.5 inch) Display,1 Year Onsite Warranty
MSI GL Series Intel Core i5 8th Gen 8300H - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA GeForc...,"₹60,990",Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,,39.62 cm (15.6 inch) Display,2 Years Carry In Warranty
Lenovo IdeaPad 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 14IAU7 Thin and Ligh...,"₹36,500",Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Display,
ASUS ASUS Vivobook S 15 Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) K5504VAB-BN...,"₹68,990",Intel Core i5 Processor (13th Gen),16 GB LPDDR5 RAM,64 bit Windows 11 Home Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Warranty
Infinix INBook X1 Neo Series Intel Celeron Quad Core N5100 - (8 GB/256 GB SSD/Windows 11 Home) XL22 Th...,"₹24,999",Intel Celeron Quad Core Processor,8 GB LPDDR4X RAM,64 bit Windows 11 Operating System,256 GB SSD,35.56 cm (14 inch) Display,1 Year Onsite Warranty
Lenovo IdeaPad 3 AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) ideapad 3 14ALC6UB Th...,"₹50,990",AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,35.56 cm (14 inch) Display,2 Years Onsite�Warranty
HP 250 G8 Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 250 G8 Business Laptop,"₹32,990",Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1Year Onsite Warranty
HP AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) 15s-EQ2040AU Thin and Light Laptop,"₹38,899",AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty
Lenovo IdeaPad 3 Chrome Intel Celeron Dual Core N4500 - (8 GB/Chrome OS) 15IJL6 Chromebook,"₹24,190",Intel Celeron Dual Core Processor,8 GB LPDDR4X RAM,Chrome Operating System,,39.62 cm (15.6 Inch) Display,1 Year Carry-in Warranty
Acer Aspire 5 15 Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) A515-58M Thin and Li...,"₹39,990",Intel Core i3 Processor (13th Gen),8 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year International Travelers Warranty (ITW)
ASUS Intel Celeron Dual Core N4500 - (8 GB/512 GB SSD/Windows 11 Home) E510KA-EJ011WS Thin and Light L...,"₹30,990",Intel Celeron Dual Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty
Lenovo Ideapad S145 Intel Core i3 8th Gen 8130U - (4 GB/1 TB HDD/DOS) S145-15IKB Laptop,"₹35,990",Intel Core i3 Processor (8th Gen),4 GB DDR4 RAM,DOS Operating System,,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty
HP AMD Ryzen 7 Octa Core 10th Gen - (16 GB/512 GB SSD/Windows 11 Home) 15-EH3101AU Laptop,"₹58,999",AMD Ryzen 7 Octa Core Processor (10th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Warranty
Infinix INBook X2 Plus Intel Core i5 11th Gen 1155G7 - (16 GB/512 GB SSD/Windows 11 Home) XL25 Thin an...,"₹59,990",Intel Core i5 Processor (11th Gen),16 GB LPDDR4X RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty
DELL Intel Core i3 11th Gen - (8 GB/256 GB SSD/Ubuntu) 3420 Business Laptop,"₹30,990",Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,Linux/Ubuntu Operating System,256 GB SSD,35.56 cm (14 inch) Display,1 Year Domestic Warranty
DELL Inspiron AMD Ryzen 5 Quad Core 3450U - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3505 Notebook,"₹45,890",AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Home Operating System,256 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty
HP Intel Core 3 100U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd1095TU Thin and Light Laptop,"₹46,990",Intel Core 3 Processor,8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty
MSI Sword 16 HX Intel Core i7 14th Gen 14700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,"₹1,34,990",Intel Core i7 Processor (14th Gen),16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,40.64 cm (16 Inch) Display,2 Year Onsite Warranty
Acer Aspire 3 Intel Celeron Dual Core N3060 - (2 GB/500 GB HDD/Windows 10 Home) A315-33 Thin and Light...,"₹21,753",Intel Celeron Dual Core Processor,2 GB DDR3 RAM,64 bit Windows 10 Operating System,,39.62 cm (15.6 inch) Display,1 Year International Travelers Warranty (ITW)
Lenovo V15 AMD Athlon Dual Core 3050U - (4 GB/1 TB HDD/Windows 11 Home) V-15 ADA Laptop,"₹28,224",AMD Athlon Dual Core Processor,4 GB DDR4 RAM,64 bit Windows 11 Operating System,,39.62 cm (15.6 Inch) Display,1 Year Carry-In Warranty
Lenovo IdeaPad 3 Intel Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/DOS) 15ITL6 Thin and Light Lap...,"₹37,990",Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit DOS Operating System,256 GB SSD,39.62 cm (15.6 inch) Display,2 Years Warranty
Lenovo AMD Ryzen 5 Quad Core R5-5500H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce ...,"₹54,900",AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year warranty
ASUS Intel Core i7 12th Gen 12700H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX ...,"₹83,900",Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,1 TB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty
DELL Inspiron Intel Core i3 11th Gen i3-1115G4 - (8 GB/512 GB SSD/Windows 10) INSP 5406 2in1 2 in 1 La...,"₹56,690",Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Touchscreen Display,1 Year Onsite Warranty
Lenovo IdeaPad 1 AMD Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) 15ALC7 Thin and Ligh...,"₹44,990",AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,
HP 15s AMD Athlon Dual Core 3050U - (8 GB/512 GB SSD/Windows 11 Home) 15s-ey1509AU Thin and Light Lapt...,"₹31,490",AMD Athlon Dual Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty
Apple Apple M4 - (16 GB/1 TB SSD/macOS Sequoia) MW2X3HN/A,"₹1,89,900",Apple M4 Processor,16 GB Unified Memory RAM,Mac OS Operating System,1 TB SSD,35.56 cm (14 Inch) Display,1 Year Limited Warranty
MSI Cyborg 15 AI PC Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,"₹1,05,990",Intel Core Ultra 7 Processor,16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,39.62 cm (15.6 Inch) Display,2 Year Carry-in Warranty
ASUS VivoBook 15 Intel Core i5 10th Gen 1035G1 - (8 GB/512 GB SSD/Windows 11 Home) X515JA-BQ521WS Thin...,"₹41,990",Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty
HP 250 G9 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/DOS) 7M659PA Laptop,"₹32,990",Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,DOS Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,
MSI GF63 Thin Intel Core i5 9th Gen 9300H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFo...,"₹55,990",Intel Core i5 Processor (9th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,2 Years Carry In Warranty
DELL i3 12th Gen Intel Core i3 11th Gen 1215U - (8 GB/512 GB SSD/8 GB EMMC Storage/Windows 11 Home) Ne...,"₹34,990",Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty
ASUS VivoBook Ultra 14 AMD Ryzen 7 Octa Core AMD R7-4700U - (8 GB/512 GB SSD/Windows 10 Home) M413IA-E...,"₹59,990",AMD Ryzen 7 Octa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,1 Year Onsite Warranty
MSI Stealth Intel Core i7 8th Gen 8750H - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeFor...,"₹1,84,790",Intel Core i7 Processor (8th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,2 Years Carry In Warranty
DELL Vostro 3405 AMD Ryzen 5 Quad Core 3450U - (8 GB/256 GB SSD/Windows 10 Home) Vostro 3405 Thin and ...,"₹45,034",AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,35.56 cm (14 inch) Display,1 Year Onsite Warranty
HP 240 G8 Intel Core i3 11th Gen 11th Generation Intel® Core™ i3 processor - (8 GB/512 GB SSD/DOS) 240...,"₹32,990",Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,DOS Operating System,512 GB SSD,35.56 cm (14 inch) Display,1 year Domestic warranty
Lenovo Ideapad Flex 5 Intel Core i3 10th Gen 1005G1 - (4 GB/256 GB SSD/Windows 10 Home) 14IIL05 2 in 1...,"₹48,812",Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,35.56 cm (14 inch) Touchscreen Display,1 Year Onsite Warranty
Acer One 11 Intel Celeron Dual Core N4500 - (8 GB/128 GB SSD/Windows 11 Home) Z8-284 Thin and Light La...,"₹13,990",Intel Celeron Dual Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,128 GB SSD,29.46 cm (11.6 inch) Display,1 Year Onsite Warranty
"ASUS Vivobook 16X For Creator, Intel H Series Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Window...","₹67,990",Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,40.64 cm (16 Inch) Display,1 Year Onsite Warranty
HP 15s Intel Core i5 8th Gen 8265U - (8 GB/1 TB HDD/Windows 10 Home) 15s-du0051TU Thin and Light Lapto...,"₹50,176",Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty
HP Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) 15-fd1099TU Thin and Light Laptop,"₹70,890",Intel Core Ultra 5 Processor,16 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite warranty
MSI GP76 Intel Core i7 11th Gen 11800H - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce ...,"₹1,80,990",Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,"Steel Series Engine 3, Matrix Display (Extend), VR Ready, Cooler Boost 5, Per-Key RGB gaming keyboard by Steelseries, Hi-Res Audio, Nahimic 3, Thin Bezel, 240Hz Panel, WiFi 6E, Discrete Graphics Mode, Speaker Tuning Engine, 2.5Gb",2 Year Warranty Term
MSI Bravo 15 AMD Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon ...,"₹72,990",AMD Ryzen 7 Octa Core Processor,16 GB DDR RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Warranty Term
MSI Stealth 16 AI Studio Intel Core Ultra 9 185H - (32 GB/2 TB SSD/Windows 11 Home/8 GB Graphics/NVIDI...,"₹2,49,990",Intel Core Ultra 9 Processor,32 GB DDR5 RAM,Windows 11 Operating System,2 TB SSD,40.64 cm (16 Inch) Display,2 Year Carry-in Warranty
HP 245G9 AMD Ryzen 3 Dual Core AMD Ryzen 3 3250U - (8 GB/512 GB SSD/Windows 11 Home) 245 G8 Business L...,"₹25,999",AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,35.56 cm (14 inch) Display,1 Year Onsite Warranty
Acer Aspire 7 Intel Core i5 12th Gen 1240P - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,"₹69,990",Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year International Travelers Warranty (ITW)
ASUS Vivobook AMD Ryzen 3 Quad Core 7320U - (8 GB/1 TB SSD/Windows 11 Home) E1404FA-NK331W Thin and Li...,"₹37,990",AMD Ryzen 3 Quad Core Processor,8 GB LPDDR5 RAM,Windows 11 Operating System,1 TB SSD,35.56 cm (14 Inch) Display,1 Year Onsite Warranty
HP Intel Core i7 13th Gen 1355U - (16 GB/1 TB SSD/Windows 11 Home) 14-ew0153TU Thin and Light Laptop,"₹96,990",Intel Core i7 Processor (13th Gen),16 GB LPDDR5X RAM,64 bit Windows 11 Operating System,1 TB SSD,35.56 cm (14 Inch) Display,1 Year Onsite Warranty
DELL Inspiron 3501 Intel Core i3 10th Gen 1005G1 - (4 GB/256 GB SSD/Windows 11 Home) Inspiron 3501 Thi...,"₹39,852",Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,64 bit Windows 11 Operating System,256 GB SSD,38.1 cm (15 inch) Display,1 Year Onsite Warranty
HP 245G9 Silver AMD Ryzen 3 Dual Core 3rd Gen AMD Ryzen 3 3250U - (8 GB/512 GB SSD/Windows 11 Home) 24...,"₹25,999",AMD Ryzen 3 Dual Core Processor (3rd Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,35.56 cm (14 inch) Display,1 Year Onsite Warranty
ASUS Intel Core i5 10th Gen 1035G1 - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) X509JB-EJ591T Lap...,"₹51,990",Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty
ASUS Vivobook Go 15 Intel Celeron Dual Core N4020 - (8 GB/256 GB SSD/Windows 11 Home) E510MA-EJ011WS T...,"₹28,499",Intel Celeron Dual Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,256 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty
ASUS Vivobook 15 OLED Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) X1505ZA-L1311WS...,"₹46,070",Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty
Acer Aspire 5 Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) A515-56-51EV Thin and ...,"₹75,999",Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year International Travelers Warranty (ITW)
ASUS VivoBook 15 (2021) Intel Core i3 10th Gen 1005G1 - (8 GB/1 TB HDD/Windows 11 Home) X515JA-BQ302W ...,"₹33,990",Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty
